"id","title","grade","value"
57,"Helenita, me muero por ti2",8,"—Sí —afirmó Alberto."
57,"Helenita, me muero por ti2",8," Dudó un momento—: ¿tú qué le dices? —Eso varía —repuso el Bebe—."
57,"Helenita, me muero por ti2",8," Depende de la chica."
57,"Helenita, me muero por ti2",8," A Helena no puedes preguntarle de frente si quiere estar contigo."
57,"Helenita, me muero por ti2",8," Primero tienes que hacerle un buen trabajo."
57,"Helenita, me muero por ti2",8,"—Quizás me largó por eso —confesó Alberto—."
57,"Helenita, me muero por ti2",8," La vez pasada le pregunté de golpe si quería ser mi enamorada."
57,"Helenita, me muero por ti2",8,"—Fuiste un tonto— dijo Emilio—."
57,"Helenita, me muero por ti2",8," Y además, te le declaraste en la mañana."
57,"Helenita, me muero por ti2",8," Y en la calle."
57,"Helenita, me muero por ti2",8,"—No, no —lo interrumpió Emilio."
57,"Helenita, me muero por ti2",8," Y se volvió a Alberto—."
57,"Helenita, me muero por ti2",8," Mira."
57,"Helenita, me muero por ti2",8," Mañana la sacas a bailar."
57,"Helenita, me muero por ti2",8," Esperas que toquen un bolero."
57,"Helenita, me muero por ti2",8," No vayas a declararte en un mambo."
57,"Helenita, me muero por ti2",8," Tiene que ser una música romántica."
57,"Helenita, me muero por ti2",8,"—Por eso no te preocupes —dijo el Bebe—."
57,"Helenita, me muero por ti2",8," Cuando estés decidido, me haces una seña y yo me encargo de poner “Me gustas” de Leo Marini."
57,"Helenita, me muero por ti2",8,"— Bueno —dijo Alberto—."
57,"Helenita, me muero por ti2",8," Te haré una seña."
57,"Helenita, me muero por ti2",8,"—La sacas a bailar y te la pegas —dijo Emilio—."
57,"Helenita, me muero por ti2",8," A la disimulada te vas a un rinconcito para que no te oigan las otras parejas."
57,"Helenita, me muero por ti2",8," Y le dices, al oído, “Helenita, me muero por ti”."
57,"Helenita, me muero por ti2",8,"—¡Animal! —gritó Pluto—."
57,"Helenita, me muero por ti2",8," ¿Quieres que lo largue otra vez? —¿Por qué? —preguntó Emilio—."
57,"Helenita, me muero por ti2",8," Yo siempre me declaro así."
57,"Helenita, me muero por ti2",8,"—No —dijo el Bebe—."
57,"Helenita, me muero por ti2",8," Eso es declararse sin arte, a la bruta."
57,"Helenita, me muero por ti2",8," Primero, pones una cara muy seria y le dices: “Helena, tengo que decirte algo muy importante."
57,"Helenita, me muero por ti2",8," Me gustas."
57,"Helenita, me muero por ti2",8," Estoy enamorado de ti."
57,"Helenita, me muero por ti2",8," ¿Quieres estar conmigo?”."
57,"Helenita, me muero por ti2",8,"—Y si se queda callada —añadió Pluto—, le dices: “Helenita, ¿tú no sientes nada por mí?”."
57,"Helenita, me muero por ti2",8,"—Y entonces le aprietas la mano —dijo el Bebe—."
57,"Helenita, me muero por ti2",8," Despacito, con mucho cariño."
57,"Helenita, me muero por ti2",8,"—No te pongas pálido, hombre —dijo Emilio, dando una palmada a Alberto—."
57,"Helenita, me muero por ti2",8," No te preocupes."
57,"Helenita, me muero por ti2",8," Esta vez te acepta."
57,"Helenita, me muero por ti2",8,"—Sí —dijo el Bebe—."
57,"Helenita, me muero por ti2",8," Ya verás que sí."
139,"Reglamento Nacional de Tránsito2",10,"- Cruce de la calzada"
57,"Helenita, me muero por ti2",8,"—Después que te declares le haremos una rueda —dijo Pluto—."
57,"Helenita, me muero por ti2",8," Y les cantaremos “Aquí hay dos enamorados”."
57,"Helenita, me muero por ti2",8," Yo me encargo de eso."
57,"Helenita, me muero por ti2",8," Palabra."
57,"Helenita, me muero por ti2",8,"Alberto sonreía."
57,"Helenita, me muero por ti2",8,"—Pero ahora tienes que aprender el mambo —dijo el Bebe—."
57,"Helenita, me muero por ti2",8," Anda, aquí te espera tu pareja."
57,"Helenita, me muero por ti2",8,"Pluto había abierto los brazos teatralmente."
57,"Helenita, me muero por ti2",8,"Libro 1."
57,"Helenita, me muero por ti2",8,"indb 45 ."
58,"Espantos de agosto3",8,"Llegamos a Arezzo un poco antes del mediodía, y perdimos más de dos horas buscando el castillo renacentista que el escritor venezolano Miguel Otero Silva había comprado en aquel recodo idílico de la campiña toscana."
58,"Espantos de agosto3",8," Era un domingo de principios de agosto, ardiente y bullicioso, y no era fácil encontrar a alguien que supiera algo en las calles abarrotadas de turistas."
58,"Espantos de agosto3",8," Al cabo de muchas tentativas inútiles, volvimos al automóvil, abandonamos la ciudad por un sendero de cipreses sin indicaciones viales, y una vieja pastora de gansos nos indicó con precisión dónde estaba el castillo."
58,"Espantos de agosto3",8," Antes de despedirse, nos preguntó si pensábamos dormir allí, y le contestamos, como lo teníamos previsto, que solo íbamos a almorzar."
58,"Espantos de agosto3",8,"—Menos mal —dijo ella— porque en esa casa espantan."
58,"Espantos de agosto3",8,"Mi esposa y yo, que no creemos en aparecidos del mediodía, nos burlamos de su credulidad."
58,"Espantos de agosto3",8," Pero nuestros dos hijos, de nueve y siete años, se pusieron dichosos con la idea de conocer un fantasma de cuerpo presente."
58,"Espantos de agosto3",8,"Miguel Otero Silva, que además de buen escritor era un anfitrión espléndido y un comedor refinado, nos esperaba con un almuerzo de nunca olvidar."
58,"Espantos de agosto3",8," Como se nos había hecho tarde no tuvimos tiempo de conocer el interior del castillo antes de sentarnos a la mesa, pero su aspecto desde fuera no tenía nada de pavoroso, y cualquier inquietud se disipaba con la visión completa de la ciudad desde la terraza florida donde estábamos almorzando."
58,"Espantos de agosto3",8," Era difícil creer que en aquella colina de casas encaramadas, donde apenas cabían noventa mil personas, hubieran nacido tantos hombres de genio perdurable."
58,"Espantos de agosto3",8," Sin embargo, Miguel Otero Silva nos dijo con su humor caribe que ninguno de tantos era el más insigne de Arezzo."
58,"Espantos de agosto3",8,"—El más grande —sentenció— fue Ludovico."
58,"Espantos de agosto3",8,"Así, sin apellidos: Ludovico, el gran señor de las artes y de la guerra, que había construido aquel castillo de su desgracia, y de quien Miguel nos habló durante todo el almuerzo."
58,"Espantos de agosto3",8," Nos habló de su poder inmenso, de su amor contrariado y de su muerte espantosa."
58,"Espantos de agosto3",8," Nos contó cómo fue que en un instante de locura del corazón había apuñalado a su dama en el lecho donde acababan de amarse, y luego azuzó contra sí mismo a sus feroces perros de guerra que lo despedazaron a dentelladas."
58,"Espantos de agosto3",8," Nos aseguró, muy en serio, que a partir de la medianoche el espectro de Ludovico deambulaba por la casa en tinieblas tratando de conseguir el sosiego en su purgatorio de amor."
58,"Espantos de agosto3",8,"El castillo, en realidad, era inmenso y sombrío."
58,"Espantos de agosto3",8," Pero a pleno día, con el estómago lleno y el corazón contento, el relato de Miguel no podía parecer sino una broma como tantas otras suyas para entretener a sus invitados."
58,"Espantos de agosto3",8," Los ochenta y dos cuartos que recorrimos sin asombro después de la siesta habían padecido toda clase de mudanzas de sus dueños sucesivos."
58,"Espantos de agosto3",8," Miguel había restaurado por completo la Libro 1."
58,"Espantos de agosto3",8,"indb 47."
58,"Espantos de agosto3",8,"planta baja y se había hecho construir un dormitorio moderno con suelos de mármol e instalaciones para sauna y cultura física, y la terraza de flores intensas donde habíamos almorzado."
58,"Espantos de agosto3",8," La segunda planta, que había sido la más usada en el curso de los siglos, era una sucesión de cuartos sin ningún carácter, con muebles de diferentes épocas abandonados a su suerte."
58,"Espantos de agosto3",8," Pero en la última se conservaba una habitación intacta por donde el tiempo se había olvidado de pasar."
58,"Espantos de agosto3",8," Era el dormitorio de Ludovico."
58,"Espantos de agosto3",8,"Fue un instante mágico."
58,"Espantos de agosto3",8," Allí estaba la cama de cortinas bordadas con hilos de oro, y el sobrecama de prodigios de pasamanería todavía acartonado por la sangre seca de la amante sacrificada."
58,"Espantos de agosto3",8," Estaba la chimenea con las cenizas heladas y el último leño convertido en piedra, el armario con sus armas bien cebadas, y el retrato al óleo del caballero pensativo en un marco de oro, pintado por alguno de los maestros florentinos que no tuvieron la fortuna de sobrevivir a su tiempo."
58,"Espantos de agosto3",8," Sin embargo, lo que más me impresionó fue el olor de fresas recientes que permanecía estancado sin explicación posible en el ámbito del dormitorio."
58,"Espantos de agosto3",8,"Los días del verano son largos y parsimoniosos en la Toscana, y el horizonte se mantiene en su sitio hasta las nueve de la noche."
58,"Espantos de agosto3",8," Cuando terminamos de conocer el castillo eran más de las cinco, pero Miguel insistió en llevarnos a ver los frescos de Piero della Francesca en la Iglesia de San Francisco, luego nos tomamos un café bien conversado bajo las pérgolas de la plaza, y cuando regresamos para recoger las maletas encontramos la cena servida."
58,"Espantos de agosto3",8," De modo que nos quedamos a cenar."
58,"Espantos de agosto3",8,"Mientras lo hacíamos, bajo un cielo malva con una sola estrella, los niños prendieron unas antorchas en la cocina, y se fueron a explorar las tinieblas en los pisos altos."
58,"Espantos de agosto3",8," Desde la mesa oíamos sus galopes de caballos cerreros por las escaleras, los lamentos de las puertas, los gritos felices llamando a Ludovico en los cuartos tenebrosos."
58,"Espantos de agosto3",8," Fue a ellos a quienes se les ocurrió la mala idea de quedarnos a dormir."
58,"Espantos de agosto3",8," Miguel Otero Silva los apoyó encantado, y nosotros no tuvimos el valor civil de decirles que no."
58,"Espantos de agosto3",8,"Al contrario de lo que yo temía, dormimos muy bien, mi esposa y yo en un dormitorio de la planta baja y mis hijos en el cuarto contiguo."
58,"Espantos de agosto3",8," Ambos habían sido modernizados y no tenían nada de tenebrosos."
65,"Decodifican los sabores de la música1",8,"Gioseffo Zarlino, importante teórico de la música del siglo XVI, asignaba a ciertas melodías la cualidad de “dulces” y “suaves”."
58,"Espantos de agosto3",8," Mientras trataba de conseguir el sueño, conté los doce toques insomnes del reloj de péndulo de la sala y me acordé de la advertencia pavorosa de la pastora de gansos."
58,"Espantos de agosto3",8," Pero estábamos tan cansados que nos dormimos muy pronto con un sueño denso y continuo, y desperté después de las siete con un sol espléndido entre las enredaderas de la ventana."
58,"Espantos de agosto3",8," A mi lado, mi esposa navegaba en el mar apacible de los inocentes."
58,"Espantos de agosto3",8," “Qué tontería –me dije–, que alguien siga creyendo en fantasmas por estos tiempos”."
58,"Espantos de agosto3",8," Solo entonces me estremeció el olor de fresas recién cortadas, y vi la chimenea con las cenizas frías y el último leño convertido en piedra, y el retrato del caballero triste que nos miraba desde tres siglos antes en el marco de oro."
58,"Espantos de agosto3",8," Pues no estábamos en la alcoba de la planta baja donde nos habíamos acostado la noche anterior, sino en el dormitorio de Ludovico, bajo la cornisa, las cortinas polvorientas y las sábanas empapadas de sangre todavía caliente de su cama maldita."
59,"Mensaje de texto",8,"Mi nombre es Oswaldo y me encuentro atrapado entre los escombros del que fuera mi hogar."
59,"Mensaje de texto",8," A pesar de lo terrible de la situación, agradezco a los cielos que toda mi familia esté a salvo."
59,"Mensaje de texto",8," Pudimos escapar de la muerte a tiempo cuando escuchamos ese ruido espantoso, preludio de la tragedia."
59,"Mensaje de texto",8,"Pero estamos vivos."
59,"Mensaje de texto",8," Los niños, descalzos, lloran abrazados a su madre, uno al lado del otro."
59,"Mensaje de texto",8," Mi mujer, aún aturdida, se aferra a ellos como para no derrumbarse."
59,"Mensaje de texto",8,"—¡Cálmense, hijitos! Dios nos ayudará."
59,"Mensaje de texto",8," Su papá ya encontrará la forma de salir de aquí —les dice—."
59,"Mensaje de texto",8," Yo muevo la cabeza confirmando lo que les dice mi mujer."
59,"Mensaje de texto",8,"Observo con detenimiento a mi padre que no lleva los anteojos y se ve extraño."
59,"Mensaje de texto",8," ¡Si la viejita lo pudiera ver! Y recuerdo, al ver su rostro pálido, su problema de presión y siento que el tiempo y el oxígeno se van demasiado a prisa."
59,"Mensaje de texto",8,"Elsa sangra, su baja estatura la hace ver aún más frágil, pero en sus ojos el dolor ha sido vencido por el deseo infinito de sobrevivir, no quiere ceder."
59,"Mensaje de texto",8," Pensar que hace apenas unas horas repartía el pastel de cumpleaños que le había preparado a su marido, mi hermano Rubén, a pesar de que a él su diabetes le impedía probar esas delicias, así era ella, dócil, serena."
59,"Mensaje de texto",8," Ahora, mira a Rubén, intuyo que quiere llorar, pero permanece tranquila."
59,"Mensaje de texto",8,"Es una suerte que los demás salieran por más bebida, caso contrario ahora estaríamos todos atrapados."
59,"Mensaje de texto",8,"Rubén se mueve buscando una salida, pero todo está tan oscuro que, si no fuera por la linterna de mi celular, no podríamos ver nada."
59,"Mensaje de texto",8," Un momento, ¡mi celular!, puedo enviar un mensaje de texto a Emergencias Médicas; pero solo tengo un último mensaje y debo pensar rápido, pues se acaba la batería y con ella la única posibilidad de que nos encuentren a tiempo… Son 140 caracteres y debo escoger las palabras exactas que nos lleven a la luz, a la vida, a la salvación."
59,"Mensaje de texto",8,"Libro 1."
59,"Mensaje de texto",8,"indb 50 ."
60,"El cerdito1",8,"La señora estaba siempre vestida de negro y arrastraba sonriente el reumatismo del dormitorio a la sala."
60,"El cerdito1",8," Otras habitaciones no había; pero sí una ventana que daba a un pequeño jardín parduzco."
60,"El cerdito1",8," Miró el reloj que le colgaba del pecho y pensó que faltaba más de una hora para que llegaran los niños."
60,"El cerdito1",8," No eran suyos."
60,"El cerdito1",8," A veces dos, a veces tres que llegaban desde las casas en ruinas, más allá de la placita, atravesando el puente de madera sobre la zanja seca ahora, enfurecida de agua en los temporales de invierno."
60,"El cerdito1",8,"Aunque los niños empezaran a ir a la escuela, siempre lograban escapar de sus casas o de sus aulas a la hora de pereza y calma de la siesta."
60,"El cerdito1",8," Todos, los dos o tres, eran sucios, hambrientos y físicamente muy distintos."
60,"El cerdito1",8," Pero la anciana siempre lograba reconocer en ellos algún rasgo del nieto perdido; a veces a Juan le correspondían los ojos o la franqueza de ojos y sonrisa; otras, ella los descubría en Emilio o Guido."
60,"El cerdito1",8," Pero no trascurría ninguna tarde sin haber reproducido algún gesto, algún ademán de nieto."
60,"El cerdito1",8,"Pasó sin prisa a la cocina para preparar los tres tazones de café con leche y los panques que envolvían dulce de membrillo."
60,"El cerdito1",8,"Aquella tarde los chicos no hicieron sonar la campanilla de la verja, sino que golpearon con los nudillos el cristal de la puerta de entrada, la anciana demoró en oírlos pero los golpes continuaron insistentes y sin aumentar su fuerza."
60,"El cerdito1",8," Por fin, porque había pasado a la sala para acomodar la mesa, la anciana percibió el ruido y divisó las tres siluetas que habían trepados los escalones."
60,"El cerdito1",8,"Sentados alrededor de la mesa, con los carrillos hinchados por la dulzura de la golosina, los niños repitieron las habituales tonterías, se acusaron entre ellos de fracasos y traiciones."
60,"El cerdito1",8," La anciana no los comprendía pero los miraba comer con una sonrisa inmóvil; para aquella tarde, después de observar mucho para no equivocarse, decidió que Emilio le estaba recordando el nieto mucho más que los otros dos."
60,"El cerdito1",8," Sobre todo, con el movimiento de las manos."
60,"El cerdito1",8,"Mientras lavaba la loza en la cocina, oyó el coro de risas, las apagadas voces del secreteo y luego el silencio."
60,"El cerdito1",8," Alguno caminó furtivo y ella no pudo oír el ruido sordo del hierro en la cabeza."
60,"El cerdito1",8," Ya no oyó nada más, bamboleó el cuerpo y luego quedó quieta en el suelo de su cocina."
60,"El cerdito1",8,"Revolvieron en todos los muebles del dormitorio, buscaron debajo del colchón."
60,"El cerdito1",8," Se repartieron billetes y monedas, y Juan le propuso a Emilio: —Dale otro golpe."
60,"El cerdito1",8," Por si las dudas."
60,"El cerdito1",8,"Libro 1."
60,"El cerdito1",8,"indb 52 Caminaron despacio bajo el sol y al llegar al tablón de la zanja cada uno regresó separado, al barrio miserable."
62,"El castillo de Huarmey, el hallazgo más importante desde Sipán1",8," Dentro de la cámara se encontraron 63 cuerpos, posiblemente damas de la corte real o de un estatus muy alto, pertenecientes a la élite imperial wariña."
60,"El cerdito1",8," Cada uno a su choza y Guido, cuando estuvo en la suya, vacía como siempre en la tarde, levantó ropas, chatarra y desperdicios del cajón que tenía junto al catre y extrajo la alcancía blanca y manchada para guardar su dinero; una alcancía de yeso en forma de cerdito con una ranura en el lomo."
61,"El minotauro2",8,"Minos se convirtió en rey de Creta, una gran isla en el mar Mediterráneo, con ayuda de Poseidón, dios de los mares, quien le envió un espléndido toro para que lo sacrificara en su honor."
61,"El minotauro2",8," Pero Minos sacrificó un animal menos impresionante, con lo que despertó la ira del dios."
61,"El minotauro2",8," Para vengarse, Poseidón indujo a Pasifae, esposa de Minos, a enamorarse del animal."
61,"El minotauro2",8," De esta unión antinatural nació el Minotauro, un ser monstruoso, mitad hombre mitad toro."
61,"El minotauro2",8," La ira de Poseidón no tenía límites: hizo que el Minotauro se alimentara solo de carne humana y, conforme crecía, fue volviéndose más y más salvaje."
61,"El minotauro2",8," Por ello, Minos ordenó al arquitecto Dédalo que construyese un laberinto para alojar en él al monstruo."
61,"El minotauro2",8,"Por aquel entonces, uno de los hijos de Minos, Androgeo, se encontraba en Atenas participando en una competición olímpica de la que resultó ganador."
61,"El minotauro2",8," Los atenienses, al mando de los cuales se encontraba el rey Egeo, lo asesinaron."
61,"El minotauro2",8," Por ello, el rey de Creta les declaró la guerra: atacó el territorio y, con la ayuda de la peste que asoló Atenas, salió vencedor."
61,"El minotauro2",8," La victoria de Minos impuso varias condiciones, una de las cuales era entregar anualmente a siete jóvenes y siete doncellas como sacrificio al Minotauro."
61,"El minotauro2",8," Cada año, catorce jóvenes eran abandonados a su suerte dentro del laberinto, donde acababan devorados por el monstruo."
61,"El minotauro2",8,"Años después, Teseo, hijo de Egeo, se ofreció a ser uno de los jóvenes que irían ese año como sacrificio a Creta, pero con la finalidad de matar al Minotauro y así liberar a su patria del impuesto."
61,"El minotauro2",8," Egeo le dijo que si volvía con vida, cambiara las velas negras con que los barcos retornaban de la isla por otras para darle la noticia de su victoria."
61,"El minotauro2",8," Al llegar a Creta, los jóvenes fueron presentados a Minos y Teseo conoció entonces a Ariadna, una de las hijas del rey."
61,"El minotauro2",8," Ariadna se enamoró de él y le rogó que se abstuviera de luchar contra el Minotauro, pero Teseo la convenció de que él podría vencer al monstruo con su ayuda."
61,"El minotauro2",8," Ariadna le entregó una espada y un ovillo de hilo para que, una vez en el laberinto, fuera desenrollándolo y lo usara de guía al regreso."
61,"El minotauro2",8," Teseo y los demás jóvenes entraron en el laberinto, y horas después se encontraron con el Minotauro."
61,"El minotauro2",8," Teseo luchó contra él y lo derrotó."
61,"El minotauro2",8," Para salir del laberinto, siguió de vuelta el hilo de Ariadna y guio a los demás."
61,"El minotauro2",8," Cuenta la leyenda que Ariadna y él partieron hacia Atenas, pero Teseo la abandonó en la isla de Naxos."
61,"El minotauro2",8," Cuando el barco llegaba a Atenas, Teseo no recordó la promesa que le había hecho a su padre de cambiar las velas, por lo que este se suicidó arrojándose al mar."
61,"El minotauro2",8,"Libro 1."
61,"El minotauro2",8,"indb 54 ."
62,"El castillo de Huarmey, el hallazgo más importante desde Sipán1",8,"Después de un trabajo de más de 10 años de investigación en la ciudad de Huarmey, Áncash, un equipo conformado por arqueólogos polacos y peruanos logró encontrar, dentro de un gran mausoleo imperial, una cámara funeraria de la cultura Wari en perfecto estado de conservación."
62,"El castillo de Huarmey, el hallazgo más importante desde Sipán1",8," Lo singular de este descubrimiento es que el mausoleo es parte de un edificio con cuartos y compartimientos interiores."
62,"El castillo de Huarmey, el hallazgo más importante desde Sipán1",8,"Lo hallado es una tumba imperial Wari de cámara, que merece este nombre tanto por el ritual de entierro, típicamente serrano, como por el ajuar encontrado a su alrededor, con más de 1200 objetos de plata, oro y sus aleaciones, plomo, posiblemente bronce, hueso y madera esculpida; textiles, cerámica y mate, entre otros."
62,"El castillo de Huarmey, el hallazgo más importante desde Sipán1",8," Todas las mujeres estaban acompañadas de implementos textiles, telares, herramientas de hilado y de teñido de fibras."
62,"El castillo de Huarmey, el hallazgo más importante desde Sipán1",8," Parece que el tejido era su actividad principal, pero es posible que no hubiera sido una simple ocupación artesanal a juzgar por la riqueza de las piezas que las acompañaban."
62,"El castillo de Huarmey, el hallazgo más importante desde Sipán1",8,"Son 63 cuerpos hallados en la cámara, entre ellos, 57 personajes de la nobleza, probablemente damas de la corte real pertenecientes a la élite imperial wariña, y seis cuerpos que no tenían fardos, posiblemente víctimas de un sacrificio ritual."
62,"El castillo de Huarmey, el hallazgo más importante desde Sipán1",8," Fue un lugar de enterramiento donde los difuntos se colocaban sentados y envueltos en fardos funerarios."
62,"El castillo de Huarmey, el hallazgo más importante desde Sipán1",8," Los restos de insectos y reptiles encontrados dentro de estos fardos indican que las momias no fueron inmediatamente enterradas después de fallecidas, sino que fueron colocadas en este lugar probablemente con las puertas abiertas durante mucho tiempo (acaso para rendirles culto)."
62,"El castillo de Huarmey, el hallazgo más importante desde Sipán1",8," En lo referente a la cerámica, si bien esta mantiene algunas de las técnicas usadas por los moche, también trata temas típicos de la zona de Ayacucho e incluso del lejano Tiahuanaco, inspiración de la religión wariña."
62,"El castillo de Huarmey, el hallazgo más importante desde Sipán1",8," Lo mismo puede decirse de las magníficas piezas textiles de madera y de hueso que los arqueólogos encontraron."
62,"El castillo de Huarmey, el hallazgo más importante desde Sipán1",8,"Libro 1."
62,"El castillo de Huarmey, el hallazgo más importante desde Sipán1",8,"indb 58 Libro 1."
62,"El castillo de Huarmey, el hallazgo más importante desde Sipán1",8,"indb 59."
62,"El castillo de Huarmey, el hallazgo más importante desde Sipán1",8,"G Cuerpos en fardos 57 fardos enterrados."
62,"El castillo de Huarmey, el hallazgo más importante desde Sipán1",8,"F Relleno de ripio Este material ayudó a conservar los esqueletos y a eliminar la humedad."
62,"El castillo de Huarmey, el hallazgo más importante desde Sipán1",8,"E Techo de adobe Encima del relleno de cascajo se encontró una capa de adobes trapezoides."
62,"El castillo de Huarmey, el hallazgo más importante desde Sipán1",8,"PISO 1 D Piso de barro Para la base de este piso usaron una capa de barro fino."
62,"El castillo de Huarmey, el hallazgo más importante desde Sipán1",8,"C Trono Aquí se encontraba una entrada al recinto ceremonial con trono."
62,"El castillo de Huarmey, el hallazgo más importante desde Sipán1",8,"B Nichos De 60 cm de ancho y 50 cm de profundidad."
62,"El castillo de Huarmey, el hallazgo más importante desde Sipán1",8,"A Recinto del trono Esta zona habría sido usada para la veneración de los ancestros."
62,"El castillo de Huarmey, el hallazgo más importante desde Sipán1",8," En su interior se encontró un trono de adobe."
62,"El castillo de Huarmey, el hallazgo más importante desde Sipán1",8,"PISO 2 PISO 1."
62,"El castillo de Huarmey, el hallazgo más importante desde Sipán1",8,"PISO 2 Este es el recinto donde enterraron a sus muertos."
62,"El castillo de Huarmey, el hallazgo más importante desde Sipán1",8,"Cámara funeraria ."
125,"Poema XX73",9," Que los astros parpadean."
125,"Poema XX73",9,"c."
63,"Taj Mahal: una historia de amor2",8,"La prenda de amor de un emperador El Taj Mahal está ubicado en las cercanías de la ciudad de Agra, en el estado de Uttar Pradesh, India, y fue construido en el siglo XVII."
63,"Taj Mahal: una historia de amor2",8," Increíble proeza arquitectónica, su inmortal belleza se nutre del antiguo amor entre un emperador y su esposa."
63,"Taj Mahal: una historia de amor2",8,"Hoy, el gran monumento de amor es una de las “Siete Maravillas del Mundo”."
63,"Taj Mahal: una historia de amor2",8," Su nombre, Taj Mahal, se traduce generalmente como palacio de la corona o corona del palacio, pero los historiadores afirman que su nombre es una abreviación de Muntaz Mahal, nombre de la esposa del emperador."
63,"Taj Mahal: una historia de amor2",8,"Sin lugar a dudas, el Taj Mahal es el más simbólico de todos los majestuosos palacios del imperio mongol, los que se transformaban en sepulcro del emperador y el de sus esposas tras su muerte, costumbre emblemática de este imperio."
63,"Taj Mahal: una historia de amor2",8," Es un monumento de amor que el emperador Shah Jahan imaginó como ofrenda para Muntaz Mahal, su más amada esposa."
63,"Taj Mahal: una historia de amor2",8,"El edificio Se llega al edificio pasando cerca de un límpido estanque y dos filas de esbeltos cipreses que llevan a la entrada principal."
63,"Taj Mahal: una historia de amor2",8," Al fondo, sobre una alta plataforma rodeada por cuatro airosos mi-."
63,"Taj Mahal: una historia de amor2",8,"Libro 1."
63,"Taj Mahal: una historia de amor2",8,"indb 61 naretes (torres altas y poco gruesas), se yergue el Taj Mahal, paralelo al cauce del Yamuna."
63,"Taj Mahal: una historia de amor2",8," Su imagen se refleja en el agua, y ello le confiere un gran valor sugestivo."
63,"Taj Mahal: una historia de amor2",8,"El edificio es de planta octogonal, y quizá lo podríamos apreciar mejor observándolo desde lo alto; pero sus perfectas proporciones se manifiestan también con solo examinar la fachada."
63,"Taj Mahal: una historia de amor2",8," La parte central está ocupada por un rectángulo, que encierra un amplio arco."
63,"Taj Mahal: una historia de amor2",8," Sobre ese rectángulo se recorta el perfil de la cúpula mayor, en forma de bulbo (parecido a una cebolla), característica de la arquitectura musulmana."
63,"Taj Mahal: una historia de amor2",8," Las alas laterales son animadas por una doble serie de arcos más pequeños."
63,"Taj Mahal: una historia de amor2",8,"1."
63,"Taj Mahal: una historia de amor2",8," Jardín Luz de Luna 6."
63,"Taj Mahal: una historia de amor2",8," Jabaz."
63,"Taj Mahal: una historia de amor2",8,"11."
63,"Taj Mahal: una historia de amor2",8," Tumbas secundarias 2."
63,"Taj Mahal: una historia de amor2",8," Yamuna."
63,"Taj Mahal: una historia de amor2",8,"7."
63,"Taj Mahal: una historia de amor2",8," Charbagh (jardines) 12."
63,"Taj Mahal: una historia de amor2",8," Portada de acceso principal."
63,"Taj Mahal: una historia de amor2",8,"3."
63,"Taj Mahal: una historia de amor2",8," Minaretes 8."
63,"Taj Mahal: una historia de amor2",8," Darwaza (fuerte de acceso)."
63,"Taj Mahal: una historia de amor2",8,"13."
63,"Taj Mahal: una historia de amor2",8," Taj Ganji (bazar) 4."
63,"Taj Mahal: una historia de amor2",8," Mausoleo."
63,"Taj Mahal: una historia de amor2",8,"9."
63,"Taj Mahal: una historia de amor2",8," Patios externos 5."
63,"Taj Mahal: una historia de amor2",8," Mezquita."
63,"Taj Mahal: una historia de amor2",8,"10."
63,"Taj Mahal: una historia de amor2",8," Explanada del acceso principal ."
64,"Un pez que regenera su corazón podría salvarnos de morir de un infarto3",8,"Científicos investigan el asombroso corazón de los peces cebra, que tienen una capacidad única para recuperarse de lesiones."
64,"Un pez que regenera su corazón podría salvarnos de morir de un infarto3",8,"La bióloga Nadia Mercader y su equipo son, literalmente, unos rompecorazones, pues cortan el corazón de los peces cebra."
64,"Un pez que regenera su corazón podría salvarnos de morir de un infarto3",8," A pesar de esto, ella tiene la conciencia muy tranquila."
64,"Un pez que regenera su corazón podría salvarnos de morir de un infarto3",8," Los peces cebra muestran un comportamiento prodigioso."
64,"Un pez que regenera su corazón podría salvarnos de morir de un infarto3",8," Al cortar la punta de su minúsculo corazón con unas tijeras, el órgano se vuelve a regenerar, incluso, cuando los peces son adultos."
64,"Un pez que regenera su corazón podría salvarnos de morir de un infarto3",8," “Es una capacidad que se pierde en los mamíferos, pero se mantiene en el pez cebra”, explicó Mercader."
64,"Un pez que regenera su corazón podría salvarnos de morir de un infarto3",8," Los peces con el corazón partido y regenerado viven el mismo lapso de tiempo que los peces que no reciben el tijeretazo."
64,"Un pez que regenera su corazón podría salvarnos de morir de un infarto3",8,"Libro 1."
64,"Un pez que regenera su corazón podría salvarnos de morir de un infarto3",8,"indb 63 En 2011, Mercader y su equipo dieron un paso más allá y mostraron que los peces cebra también podían sobreponerse a un infarto al corazón brutal."
64,"Un pez que regenera su corazón podría salvarnos de morir de un infarto3",8," Los investigadores aplicaron nitrógeno líquido, una sustancia extremadamente fría (su temperatura es, aproximadamente, de 200 °C bajo cero), en el corazón de decenas de peces cebra."
64,"Un pez que regenera su corazón podría salvarnos de morir de un infarto3",8," La lesión generada es llamada criolesión."
64,"Un pez que regenera su corazón podría salvarnos de morir de un infarto3",8," Esta herida es lo más parecido a un infarto que se puede conseguir en un pez."
64,"Un pez que regenera su corazón podría salvarnos de morir de un infarto3",8," Las células mueren y se forma una cicatriz."
